=== 1. COUNT DE TABLAS ===
Pasajeros: 98617
Fechas de Salida: 220
Aeropuertos Salida: 9062
Aeropuertos Llegada: 9024
Pilotos: 98605
Estados: 3
Vuelos: 59656

=== 2. PASAJEROS POR GÉNERO ===
Male: 50.29%
Female: 49.71%

=== 3. NACIONALIDADES CON SU MES/AÑO DE MAYOR FECHA DE SALIDA ===
Nacionalidad: Afghanistan, Año: 2022, Mes: 1, Vuelos: 18
Nacionalidad: North Korea, Año: 2022, Mes: 7, Vuelos: 8
Nacionalidad: North Korea, Año: 2022, Mes: 8, Vuelos: 2
Nacionalidad: North Korea, Año: 2022, Mes: 9, Vuelos: 6
Nacionalidad: North Korea, Año: 2022, Mes: 10, Vuelos: 14
Nacionalidad: North Korea, Año: 2022, Mes: 11, Vuelos: 7
Nacionalidad: North Korea, Año: 2022, Mes: 12, Vuelos: 8
Nacionalidad: Northern Mariana Islands, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Northern Mariana Islands, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Norway, Año: 2022, Mes: 1, Vuelos: 25
Nacionalidad: Norway, Año: 2022, Mes: 2, Vuelos: 26
Nacionalidad: Norway, Año: 2022, Mes: 3, Vuelos: 17
Nacionalidad: Norway, Año: 2022, Mes: 4, Vuelos: 27
Nacionalidad: Norway, Año: 2022, Mes: 5, Vuelos: 18
Nacionalidad: Norway, Año: 2022, Mes: 6, Vuelos: 23
Nacionalidad: Norway, Año: 2022, Mes: 7, Vuelos: 19
Nacionalidad: Norway, Año: 2022, Mes: 8, Vuelos: 27
Nacionalidad: Norway, Año: 2022, Mes: 9, Vuelos: 22
Nacionalidad: Norway, Año: 2022, Mes: 10, Vuelos: 25
Nacionalidad: Norway, Año: 2022, Mes: 11, Vuelos: 21
Nacionalidad: Norway, Año: 2022, Mes: 12, Vuelos: 21
Nacionalidad: Oman, Año: 2022, Mes: 1, Vuelos: 4
Nacionalidad: Oman, Año: 2022, Mes: 3, Vuelos: 4
Nacionalidad: Oman, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: Oman, Año: 2022, Mes: 5, Vuelos: 5
Nacionalidad: Oman, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Oman, Año: 2022, Mes: 8, Vuelos: 2
Nacionalidad: Oman, Año: 2022, Mes: 9, Vuelos: 3
Nacionalidad: Oman, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Oman, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Oman, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Pakistan, Año: 2022, Mes: 1, Vuelos: 31
Nacionalidad: Pakistan, Año: 2022, Mes: 2, Vuelos: 21
Nacionalidad: Pakistan, Año: 2022, Mes: 3, Vuelos: 31
Nacionalidad: Pakistan, Año: 2022, Mes: 4, Vuelos: 19
Nacionalidad: Pakistan, Año: 2022, Mes: 5, Vuelos: 14
Nacionalidad: Pakistan, Año: 2022, Mes: 6, Vuelos: 23
Nacionalidad: Pakistan, Año: 2022, Mes: 7, Vuelos: 27
Nacionalidad: Pakistan, Año: 2022, Mes: 8, Vuelos: 29
Nacionalidad: Pakistan, Año: 2022, Mes: 9, Vuelos: 34
Nacionalidad: Pakistan, Año: 2022, Mes: 10, Vuelos: 26
Nacionalidad: Pakistan, Año: 2022, Mes: 11, Vuelos: 34
Nacionalidad: Pakistan, Año: 2022, Mes: 12, Vuelos: 27
Nacionalidad: Palau, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Palau, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: Palau, Año: 2022, Mes: 7, Vuelos: 4
Nacionalidad: Palau, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: Palau, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Palau, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Palau, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 1, Vuelos: 22
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 2, Vuelos: 23
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 3, Vuelos: 19
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 4, Vuelos: 23
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 5, Vuelos: 16
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 6, Vuelos: 17
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 7, Vuelos: 20
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 8, Vuelos: 21
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 9, Vuelos: 18
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 10, Vuelos: 22
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 11, Vuelos: 23
Nacionalidad: Palestinian Territory, Año: 2022, Mes: 12, Vuelos: 23
Nacionalidad: Panama, Año: 2022, Mes: 1, Vuelos: 14
Nacionalidad: Panama, Año: 2022, Mes: 2, Vuelos: 11
Nacionalidad: Panama, Año: 2022, Mes: 3, Vuelos: 13
Nacionalidad: Panama, Año: 2022, Mes: 4, Vuelos: 13
Nacionalidad: Panama, Año: 2022, Mes: 5, Vuelos: 12
Nacionalidad: Panama, Año: 2022, Mes: 6, Vuelos: 12
Nacionalidad: Panama, Año: 2022, Mes: 7, Vuelos: 7
Nacionalidad: Panama, Año: 2022, Mes: 8, Vuelos: 13
Nacionalidad: Panama, Año: 2022, Mes: 9, Vuelos: 14
Nacionalidad: Panama, Año: 2022, Mes: 10, Vuelos: 9
Nacionalidad: Panama, Año: 2022, Mes: 11, Vuelos: 13
Nacionalidad: Panama, Año: 2022, Mes: 12, Vuelos: 7
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 1, Vuelos: 2
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 2, Vuelos: 3
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 3, Vuelos: 7
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 7, Vuelos: 2
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 11, Vuelos: 5
Nacionalidad: Papua New Guinea, Año: 2022, Mes: 12, Vuelos: 6
Nacionalidad: Paraguay, Año: 2022, Mes: 1, Vuelos: 7
Nacionalidad: Paraguay, Año: 2022, Mes: 2, Vuelos: 7
Nacionalidad: Paraguay, Año: 2022, Mes: 3, Vuelos: 13
Nacionalidad: Paraguay, Año: 2022, Mes: 4, Vuelos: 9
Nacionalidad: Paraguay, Año: 2022, Mes: 5, Vuelos: 12
Nacionalidad: Paraguay, Año: 2022, Mes: 6, Vuelos: 4
Nacionalidad: Paraguay, Año: 2022, Mes: 7, Vuelos: 3
Nacionalidad: Paraguay, Año: 2022, Mes: 8, Vuelos: 11
Nacionalidad: Paraguay, Año: 2022, Mes: 9, Vuelos: 5
Nacionalidad: Paraguay, Año: 2022, Mes: 10, Vuelos: 4
Nacionalidad: Paraguay, Año: 2022, Mes: 11, Vuelos: 8
Nacionalidad: Paraguay, Año: 2022, Mes: 12, Vuelos: 5
Nacionalidad: Peru, Año: 2022, Mes: 1, Vuelos: 79
Nacionalidad: Peru, Año: 2022, Mes: 2, Vuelos: 53
Nacionalidad: Peru, Año: 2022, Mes: 3, Vuelos: 72
Nacionalidad: Peru, Año: 2022, Mes: 4, Vuelos: 69
Nacionalidad: Peru, Año: 2022, Mes: 5, Vuelos: 82
Nacionalidad: Peru, Año: 2022, Mes: 6, Vuelos: 74
Nacionalidad: Peru, Año: 2022, Mes: 7, Vuelos: 65
Nacionalidad: Peru, Año: 2022, Mes: 8, Vuelos: 80
Nacionalidad: Peru, Año: 2022, Mes: 9, Vuelos: 83
Nacionalidad: Peru, Año: 2022, Mes: 10, Vuelos: 82
Nacionalidad: Peru, Año: 2022, Mes: 11, Vuelos: 87
Nacionalidad: Peru, Año: 2022, Mes: 12, Vuelos: 85
Nacionalidad: Philippines, Año: 2022, Mes: 1, Vuelos: 273
Nacionalidad: Philippines, Año: 2022, Mes: 2, Vuelos: 226
Nacionalidad: Philippines, Año: 2022, Mes: 3, Vuelos: 272
Nacionalidad: Philippines, Año: 2022, Mes: 4, Vuelos: 232
Nacionalidad: Philippines, Año: 2022, Mes: 5, Vuelos: 258
Nacionalidad: Philippines, Año: 2022, Mes: 6, Vuelos: 262
Nacionalidad: Philippines, Año: 2022, Mes: 7, Vuelos: 270
Nacionalidad: Philippines, Año: 2022, Mes: 8, Vuelos: 264
Nacionalidad: Philippines, Año: 2022, Mes: 9, Vuelos: 274
Nacionalidad: Philippines, Año: 2022, Mes: 10, Vuelos: 275
Nacionalidad: Philippines, Año: 2022, Mes: 11, Vuelos: 292
Nacionalidad: Philippines, Año: 2022, Mes: 12, Vuelos: 259
Nacionalidad: Pitcairn, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Poland, Año: 2022, Mes: 1, Vuelos: 165
Nacionalidad: Poland, Año: 2022, Mes: 2, Vuelos: 149
Nacionalidad: Poland, Año: 2022, Mes: 3, Vuelos: 151
Nacionalidad: Poland, Año: 2022, Mes: 4, Vuelos: 161
Nacionalidad: Poland, Año: 2022, Mes: 5, Vuelos: 180
Nacionalidad: Poland, Año: 2022, Mes: 6, Vuelos: 158
Nacionalidad: Poland, Año: 2022, Mes: 7, Vuelos: 174
Nacionalidad: Poland, Año: 2022, Mes: 8, Vuelos: 169
Nacionalidad: Poland, Año: 2022, Mes: 9, Vuelos: 175
Nacionalidad: Poland, Año: 2022, Mes: 10, Vuelos: 149
Nacionalidad: Poland, Año: 2022, Mes: 11, Vuelos: 175
Nacionalidad: Poland, Año: 2022, Mes: 12, Vuelos: 163
Nacionalidad: Portugal, Año: 2022, Mes: 1, Vuelos: 159
Nacionalidad: Portugal, Año: 2022, Mes: 2, Vuelos: 140
Nacionalidad: Portugal, Año: 2022, Mes: 3, Vuelos: 192
Nacionalidad: Portugal, Año: 2022, Mes: 4, Vuelos: 158
Nacionalidad: Portugal, Año: 2022, Mes: 5, Vuelos: 171
Nacionalidad: Portugal, Año: 2022, Mes: 6, Vuelos: 179
Nacionalidad: Portugal, Año: 2022, Mes: 7, Vuelos: 172
Nacionalidad: Portugal, Año: 2022, Mes: 8, Vuelos: 183
Nacionalidad: Portugal, Año: 2022, Mes: 9, Vuelos: 158
Nacionalidad: Portugal, Año: 2022, Mes: 10, Vuelos: 161
Nacionalidad: Portugal, Año: 2022, Mes: 11, Vuelos: 145
Nacionalidad: Portugal, Año: 2022, Mes: 12, Vuelos: 181
Nacionalidad: Puerto Rico, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Puerto Rico, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Puerto Rico, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Puerto Rico, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Puerto Rico, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Puerto Rico, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: Puerto Rico, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Puerto Rico, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Qatar, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Qatar, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Qatar, Año: 2022, Mes: 7, Vuelos: 2
Nacionalidad: Qatar, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Qatar, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Qatar, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Republic of the Congo, Año: 2022, Mes: 1, Vuelos: 3
Nacionalidad: Republic of the Congo, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Republic of the Congo, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Republic of the Congo, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Republic of the Congo, Año: 2022, Mes: 6, Vuelos: 3
Nacionalidad: Republic of the Congo, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Republic of the Congo, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: Republic of the Congo, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Republic of the Congo, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Reunion, Año: 2022, Mes: 1, Vuelos: 2
Nacionalidad: Reunion, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Reunion, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Reunion, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Reunion, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Reunion, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Reunion, Año: 2022, Mes: 8, Vuelos: 3
Nacionalidad: Reunion, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Reunion, Año: 2022, Mes: 10, Vuelos: 4
Nacionalidad: Reunion, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Romania, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Russia, Año: 2022, Mes: 1, Vuelos: 316
Nacionalidad: Russia, Año: 2022, Mes: 2, Vuelos: 246
Nacionalidad: Russia, Año: 2022, Mes: 3, Vuelos: 314
Nacionalidad: Russia, Año: 2022, Mes: 4, Vuelos: 267
Nacionalidad: Russia, Año: 2022, Mes: 5, Vuelos: 308
Nacionalidad: Russia, Año: 2022, Mes: 6, Vuelos: 293
Nacionalidad: Russia, Año: 2022, Mes: 7, Vuelos: 319
Nacionalidad: Russia, Año: 2022, Mes: 8, Vuelos: 302
Nacionalidad: Russia, Año: 2022, Mes: 9, Vuelos: 271
Nacionalidad: Russia, Año: 2022, Mes: 10, Vuelos: 291
Nacionalidad: Russia, Año: 2022, Mes: 11, Vuelos: 275
Nacionalidad: Russia, Año: 2022, Mes: 12, Vuelos: 256
Nacionalidad: Rwanda, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Rwanda, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Rwanda, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Rwanda, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Rwanda, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Saint Helena, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Saint Kitts and Nevis, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Saint Kitts and Nevis, Año: 2022, Mes: 7, Vuelos: 2
Nacionalidad: Saint Kitts and Nevis, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Saint Kitts and Nevis, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: Saint Kitts and Nevis, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Saint Kitts and Nevis, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Saint Lucia, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Saint Lucia, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Saint Lucia, Año: 2022, Mes: 4, Vuelos: 3
Nacionalidad: Saint Lucia, Año: 2022, Mes: 5, Vuelos: 3
Nacionalidad: Saint Lucia, Año: 2022, Mes: 6, Vuelos: 4
Nacionalidad: Saint Lucia, Año: 2022, Mes: 7, Vuelos: 2
Nacionalidad: Saint Lucia, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Saint Lucia, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Saint Lucia, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Saint Martin, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Saint Martin, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Saint Pierre and Miquelon, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Saint Pierre and Miquelon, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Saint Vincent and the Grenadines, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Saint Vincent and the Grenadines, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Saint Vincent and the Grenadines, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Saint Vincent and the Grenadines, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Saint Vincent and the Grenadines, Año: 2022, Mes: 9, Vuelos: 3
Nacionalidad: Saint Vincent and the Grenadines, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Samoa, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Samoa, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Samoa, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Samoa, Año: 2022, Mes: 6, Vuelos: 2
Nacionalidad: Samoa, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Samoa, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: Samoa, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: San Marino, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: San Marino, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: San Marino, Año: 2022, Mes: 6, Vuelos: 2
Nacionalidad: San Marino, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Sao Tome and Principe, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 1, Vuelos: 3
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 2, Vuelos: 4
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 4, Vuelos: 4
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 6, Vuelos: 6
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 7, Vuelos: 10
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 8, Vuelos: 2
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 9, Vuelos: 13
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 10, Vuelos: 10
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Saudi Arabia, Año: 2022, Mes: 12, Vuelos: 6
Nacionalidad: Senegal, Año: 2022, Mes: 1, Vuelos: 4
Nacionalidad: Senegal, Año: 2022, Mes: 2, Vuelos: 5
Nacionalidad: Senegal, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Senegal, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: Senegal, Año: 2022, Mes: 5, Vuelos: 12
Nacionalidad: Senegal, Año: 2022, Mes: 6, Vuelos: 4
Nacionalidad: Senegal, Año: 2022, Mes: 7, Vuelos: 5
Nacionalidad: Senegal, Año: 2022, Mes: 8, Vuelos: 5
Nacionalidad: Senegal, Año: 2022, Mes: 9, Vuelos: 5
Nacionalidad: Senegal, Año: 2022, Mes: 10, Vuelos: 4
Nacionalidad: Senegal, Año: 2022, Mes: 11, Vuelos: 4
Nacionalidad: Senegal, Año: 2022, Mes: 12, Vuelos: 3
Nacionalidad: Serbia, Año: 2022, Mes: 1, Vuelos: 29
Nacionalidad: Serbia, Año: 2022, Mes: 2, Vuelos: 19
Nacionalidad: Serbia, Año: 2022, Mes: 3, Vuelos: 27
Nacionalidad: Serbia, Año: 2022, Mes: 4, Vuelos: 23
Nacionalidad: Serbia, Año: 2022, Mes: 5, Vuelos: 25
Nacionalidad: Serbia, Año: 2022, Mes: 6, Vuelos: 30
Nacionalidad: Serbia, Año: 2022, Mes: 7, Vuelos: 35
Nacionalidad: Serbia, Año: 2022, Mes: 8, Vuelos: 21
Nacionalidad: Serbia, Año: 2022, Mes: 9, Vuelos: 30
Nacionalidad: Serbia, Año: 2022, Mes: 10, Vuelos: 29
Nacionalidad: Serbia, Año: 2022, Mes: 11, Vuelos: 21
Nacionalidad: Serbia, Año: 2022, Mes: 12, Vuelos: 27
Nacionalidad: Seychelles, Año: 2022, Mes: 1, Vuelos: 2
Nacionalidad: Seychelles, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Seychelles, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Seychelles, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Seychelles, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Sierra Leone, Año: 2022, Mes: 1, Vuelos: 4
Nacionalidad: Sierra Leone, Año: 2022, Mes: 2, Vuelos: 8
Nacionalidad: Sierra Leone, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Sierra Leone, Año: 2022, Mes: 4, Vuelos: 8
Nacionalidad: Sierra Leone, Año: 2022, Mes: 5, Vuelos: 7
Nacionalidad: Sierra Leone, Año: 2022, Mes: 6, Vuelos: 2
Nacionalidad: Sierra Leone, Año: 2022, Mes: 7, Vuelos: 3
Nacionalidad: Sierra Leone, Año: 2022, Mes: 8, Vuelos: 3
Nacionalidad: Sierra Leone, Año: 2022, Mes: 9, Vuelos: 4
Nacionalidad: Sierra Leone, Año: 2022, Mes: 10, Vuelos: 7
Nacionalidad: Sierra Leone, Año: 2022, Mes: 11, Vuelos: 4
Nacionalidad: Sierra Leone, Año: 2022, Mes: 12, Vuelos: 3
Nacionalidad: Singapore, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Sint Maarten, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Slovakia, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Slovakia, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Slovakia, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Slovakia, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Slovenia, Año: 2022, Mes: 1, Vuelos: 20
Nacionalidad: Slovenia, Año: 2022, Mes: 2, Vuelos: 21
Nacionalidad: Slovenia, Año: 2022, Mes: 3, Vuelos: 27
Nacionalidad: Slovenia, Año: 2022, Mes: 4, Vuelos: 15
Nacionalidad: Slovenia, Año: 2022, Mes: 5, Vuelos: 22
Nacionalidad: Slovenia, Año: 2022, Mes: 6, Vuelos: 17
Nacionalidad: Slovenia, Año: 2022, Mes: 7, Vuelos: 18
Nacionalidad: Slovenia, Año: 2022, Mes: 8, Vuelos: 25
Nacionalidad: Slovenia, Año: 2022, Mes: 9, Vuelos: 23
Nacionalidad: Slovenia, Año: 2022, Mes: 10, Vuelos: 22
Nacionalidad: Slovenia, Año: 2022, Mes: 11, Vuelos: 20
Nacionalidad: Slovenia, Año: 2022, Mes: 12, Vuelos: 17
Nacionalidad: Solomon Islands, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Solomon Islands, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Solomon Islands, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Solomon Islands, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Solomon Islands, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Solomon Islands, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Solomon Islands, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Solomon Islands, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Somalia, Año: 2022, Mes: 1, Vuelos: 3
Nacionalidad: Somalia, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Somalia, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Somalia, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: Somalia, Año: 2022, Mes: 5, Vuelos: 5
Nacionalidad: Somalia, Año: 2022, Mes: 6, Vuelos: 4
Nacionalidad: Somalia, Año: 2022, Mes: 7, Vuelos: 4
Nacionalidad: Somalia, Año: 2022, Mes: 8, Vuelos: 5
Nacionalidad: Somalia, Año: 2022, Mes: 9, Vuelos: 4
Nacionalidad: Somalia, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Somalia, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Somalia, Año: 2022, Mes: 12, Vuelos: 3
Nacionalidad: South Africa, Año: 2022, Mes: 1, Vuelos: 21
Nacionalidad: South Africa, Año: 2022, Mes: 2, Vuelos: 23
Nacionalidad: South Africa, Año: 2022, Mes: 3, Vuelos: 35
Nacionalidad: South Africa, Año: 2022, Mes: 4, Vuelos: 28
Nacionalidad: South Africa, Año: 2022, Mes: 5, Vuelos: 37
Nacionalidad: South Africa, Año: 2022, Mes: 6, Vuelos: 35
Nacionalidad: South Africa, Año: 2022, Mes: 7, Vuelos: 29
Nacionalidad: South Africa, Año: 2022, Mes: 8, Vuelos: 34
Nacionalidad: South Africa, Año: 2022, Mes: 9, Vuelos: 29
Nacionalidad: South Africa, Año: 2022, Mes: 10, Vuelos: 37
Nacionalidad: South Africa, Año: 2022, Mes: 11, Vuelos: 33
Nacionalidad: South Africa, Año: 2022, Mes: 12, Vuelos: 27
Nacionalidad: South Georgia and the South Sandwich Islands, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: South Georgia and the South Sandwich Islands, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: South Korea, Año: 2022, Mes: 1, Vuelos: 17
Nacionalidad: South Korea, Año: 2022, Mes: 2, Vuelos: 15
Nacionalidad: South Korea, Año: 2022, Mes: 3, Vuelos: 22
Nacionalidad: South Korea, Año: 2022, Mes: 4, Vuelos: 15
Nacionalidad: South Korea, Año: 2022, Mes: 5, Vuelos: 15
Nacionalidad: South Korea, Año: 2022, Mes: 6, Vuelos: 13
Nacionalidad: South Korea, Año: 2022, Mes: 7, Vuelos: 11
Nacionalidad: South Korea, Año: 2022, Mes: 8, Vuelos: 21
Nacionalidad: South Korea, Año: 2022, Mes: 9, Vuelos: 17
Nacionalidad: South Korea, Año: 2022, Mes: 10, Vuelos: 13
Nacionalidad: South Korea, Año: 2022, Mes: 11, Vuelos: 22
Nacionalidad: South Korea, Año: 2022, Mes: 12, Vuelos: 12
Nacionalidad: South Sudan, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: South Sudan, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: South Sudan, Año: 2022, Mes: 5, Vuelos: 3
Nacionalidad: South Sudan, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: South Sudan, Año: 2022, Mes: 7, Vuelos: 2
Nacionalidad: South Sudan, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: South Sudan, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Spain, Año: 2022, Mes: 1, Vuelos: 12
Nacionalidad: Spain, Año: 2022, Mes: 2, Vuelos: 6
Nacionalidad: Spain, Año: 2022, Mes: 3, Vuelos: 17
Nacionalidad: Spain, Año: 2022, Mes: 4, Vuelos: 18
Nacionalidad: Spain, Año: 2022, Mes: 5, Vuelos: 18
Nacionalidad: Spain, Año: 2022, Mes: 6, Vuelos: 9
Nacionalidad: Spain, Año: 2022, Mes: 7, Vuelos: 13
Nacionalidad: Spain, Año: 2022, Mes: 8, Vuelos: 11
Nacionalidad: Spain, Año: 2022, Mes: 9, Vuelos: 14
Nacionalidad: Spain, Año: 2022, Mes: 10, Vuelos: 15
Nacionalidad: Spain, Año: 2022, Mes: 11, Vuelos: 12
Nacionalidad: Spain, Año: 2022, Mes: 12, Vuelos: 10
Nacionalidad: Sri Lanka, Año: 2022, Mes: 1, Vuelos: 5
